years,event_name,link,status,duration
2014,i-联赛第2赛季,/event/106.html,已结束,2014/12/03 — 2015/03/30
2014,2015 欧洲扩展赛,/event/15.html,已结束,2014/11/23 — 2014/12/19
2014,华硕ROG梦幻联赛第2赛季,/event/115.html,已结束,2014/11/17 — 2014/11/30
2014,2015 北美扩展赛,/event/14.html,已结束,2014/11/15 — 2014/12/21
2014,SLTV群星联赛第11赛季,/event/109.html,已结束,2014/11/14 — 2015/01/19
2014,XMG队长征召联赛2.0,/event/112.html,已结束,2014/11/01 — 2014/12/22
2014,韩国Dota联赛第4赛季,/event/113.html,已结束,2014/10/26 — 2014/12/21
2014,G联赛2014、2015赛季,/event/88.html,已结束,2014/10/25 — 2015/07/10
2014,D2L 联赛第五赛季,/event/110.html,已结束,2014/10/14 — 2015/01/07
2014,“同心协力”联赛第1赛季,/event/116.html,已结束,2014/10/13 — 2014/11/10
2014,巅峰联赛第2赛季,/event/114.html,已结束,2014/10/04 — 2014/12/08
2014,2014WCA世界电子竞技大赛,/event/122.html,已结束,2014/10/02 — 2014/10/05
2014,Dota之渊联赛第2赛季,/event/111.html,已结束,2014/10/01 — 2014/12/24
2014,2014 S4 全球总决赛,/event/18.html,已结束,2014/09/18 — 2014/10/19
2014,Dota 2冠军联赛第4赛季,/event/117.html,已结束,2014/09/15 — 2014/11/03
2014,2015 LCS 北美春季资格赛,/event/39.html,已结束,2014/09/10 — 2014/09/10
2014,2015 LCS 欧洲春季资格赛,/event/47.html,已结束,2014/09/09 — 2014/09/11
2014,2014 S4 世界总决赛LPL预选赛,/event/32.html,已结束,2014/09/06 — 2014/09/07
2014,2014年ESL One纽约联赛,/event/121.html,已结束,2014/09/05 — 2014/10/11
2014,SL10 群星联赛第10赛季,/event/120.html,已结束,2014/08/31 — 2014/10/27
2014,S4世界总决赛韩国地区预选赛,/event/58.html,已结束,2014/08/28 — 2014/08/30
2014,2014 S4 Circuit Points Tiebreaker,/event/59.html,已结束,2014/08/27 — 2014/08/27
2014,莫斯科豪杰联赛第2赛季,/event/118.html,已结束,2014/08/26 — 2014/10/29
2014,2014 北美挑战者夏季季后赛,/event/51.html,已结束,2014/08/22 — 2014/08/25
2014,2014WEC世界电子竞技冠军赛,/event/123.html,已结束,2014/08/16 — 2014/09/07
2014,i-联赛第1赛季,/event/89.html,已结束,2014/08/12 — 2014/12/05
2014,2014 欧洲挑战者夏季季后赛,/event/55.html,已结束,2014/08/05 — 2014/08/09
2014,2014 OGN 夏季赛,/event/28.html,已结束,2014/06/18 — 2014/08/16
2014,2014 CS 欧洲夏季第2系列赛,/event/26.html,已结束,2014/06/18 — 2014/07/31
2014,2014 CS 欧洲夏季第1系列赛,/event/25.html,已结束,2014/06/18 — 2014/06/21
2014,2014 LPL 夏季赛,/event/31.html,已结束,2014/06/14 — 2014/08/24
2014,2014 LCS 北美夏季赛,/event/3.html,已结束,2014/05/24 — 2014/08/24
2014,2014 LCS 欧洲夏季赛,/event/6.html,已结束,2014/05/20 — 2014/08/07
2014,2014 CS北美区夏季第2系列赛,/event/22.html,已结束,2014/05/20 — 2014/06/16
2014,2014 CS北美区夏季第1系列赛,/event/21.html,已结束,2014/05/20 — 2014/08/17
2014,国际邀请赛2014,/event/124.html,已结束,2014/05/16 — 2014/07/09
2014,2014 全明星赛,/event/16.html,已结束,2014/05/08 — 2014/05/11
2014,2014年ESL One法兰克福联赛,/event/125.html,已结束,2014/05/01 — 2014/06/30
2014,Dota 2冠军联赛第3赛季,/event/84.html,已结束,2014/05/01 — 2014/06/26
2014,2014 LCS 北美夏季资格赛,/event/38.html,已结束,2014/04/27 — 2014/04/27
2014,2014DreamHack布加勒斯特邀请赛,/event/86.html,已结束,2014/04/26 — 2014/04/27
2014,2014 LCS 欧洲夏季资格赛,/event/46.html,已结束,2014/04/24 — 2014/04/24
2014,巅峰联赛第1赛季,/event/87.html,已结束,2014/04/21 — 2014/06/06
2014,2014 北美挑战者春季季后赛,/event/50.html,已结束,2014/04/05 — 2014/04/14
2014,D2L西方挑战赛,/event/85.html,已结束,2014/04/05 — 2014/06/25
2014,2014 欧洲挑战者春季季后赛,/event/54.html,已结束,2014/04/02 — 2014/04/18
2014,WPC世界电子竞技精英赛,/event/83.html,已结束,2014/03/29 — 2014/06/02
2014,2014 OGN 春季赛,/event/27.html,已结束,2014/03/12 — 2014/05/24
2014,SLTV群星联赛第9赛季,/event/82.html,已结束,2014/03/06 — 2014/04/21
2014,华硕ROG梦幻联赛第1赛季,/event/81.html,已结束,2014/03/04 — 2014/06/17
2014,2014 CS 北美区春季第2系列赛,/event/20.html,已结束,2014/03/02 — 2014/04/03
2014,2014 CS 欧洲春季第2系列赛,/event/24.html,已结束,2014/02/28 — 2014/03/06
2014,2014 LPL 春季赛,/event/30.html,已结束,2014/02/22 — 2014/05/25
2014,XMG队长征召邀请赛,/event/80.html,已结束,2014/02/19 — 2014/04/01
2014,Dota 2冠军联赛第2赛季,/event/79.html,已结束,2014/02/10 — 2014/04/16
2014,2014 LCS 欧洲春季赛,/event/5.html,已结束,2014/01/15 — 2014/04/15
2014,2014  CS 欧洲春季赛,/event/23.html,已结束,2014/01/14 — 2014/04/03
2014,2014 LCS 北美春季赛,/event/2.html,已结束,2014/01/14 — 2014/04/21
2014,2014 北美挑战者春季第1系列赛,/event/19.html,已结束,2014/01/14 — 2014/04/03
2015,2015 IEM 科隆站,/event/164.html,已结束,2015/12/19 — 2015/12/21
2015,WCA 2015 LOL 全球总决赛,/event/163.html,已结束,2015/12/17 — 2015/12/20
2015,WCA 2015 DOTA2全球总决赛,/event/161.html,已结束,2015/12/17 — 2015/12/20
2015,2015全明星赛,/event/149.html,已结束,2015/12/10 — 2015/12/14
2015,NEST2015全国电子竞技大赛,/event/154.html,已结束,2015/11/27 — 2015/11/29
2015,2015 德玛西亚杯—武汉,/event/158.html,已结束,2015/11/21 — 2015/11/22
2015,2015IEM圣何塞站,/event/152.html,已结束,2015/11/21 — 2015/11/23
2015,法兰克福秋季特锦赛,/event/153.html,已结束,2015/11/16 — 2015/11/21
2015,2015年韩国电竞协会杯,/event/157.html,已结束,2015/11/06 — 2015/11/15
2015,ECL2015年秋季赛,/event/160.html,已结束,2015/10/16 — 2015/11/28
2015,TS4巅峰联赛,/event/155.html,已结束,2015/10/01 — 2015/12/13
2015,2015全球总决赛,/event/136.html,已结束,2015/10/01 — 2015/11/01
2015,2016 LCS 北美赛区春季赛资格赛,/event/151.html,已结束,2015/09/06 — 2015/09/08
2015,2016 LCS 欧洲赛区春季赛资格赛,/event/150.html,已结束,2015/09/05 — 2015/09/06
2015,2015 S5 LPL 预选赛,/event/137.html,已结束,2015/09/04 — 2015/09/05
2015,2015 S5 LCK韩国赛区预选赛,/event/144.html,已结束,2015/09/01 — 2015/09/05
2015,2015 南洋杯DOTA2国际锦标赛,/event/147.html,已结束,2015/09/01 — 2015/11/01
2015,2015 S5 LCS北美赛区预选赛,/event/138.html,已结束,2015/08/28 — 2015/09/01
2015,2015 S5 LCS欧洲赛区预选赛,/event/139.html,已结束,2015/08/27 — 2015/09/01
2015,S5赛季世界总决赛外卡赛,/event/143.html,已结束,2015/08/26 — 2015/08/31
2015,2015 ESL One 纽约站,/event/148.html,已结束,2015/08/22 — 2015/10/05
2015,2015 S5 港澳台地区预选赛,/event/140.html,已结束,2015/08/14 — 2015/08/16
2015,2015 LJL 日本联赛总决赛,/event/156.html,已结束,2015/08/08 — 2015/08/08
2015,LOL娱乐竞技赛集合,/event/134.html,已结束,2015/08/04 — 2015/08/08
2015,2015 TI5国际邀请赛,/event/133.html,已结束,2015/07/26 — 2015/08/10
2015,火猫TV仲夏联赛 第一届,/event/131.html,已结束,2015/07/14 — 2015/07/22
2015,斗鱼杯dota2邀请赛,/event/132.html,已结束,2015/07/10 — 2015/07/22
2015,2015 LCS 北美夏季赛,/event/41.html,已结束,2015/05/31 — 2015/08/30
2015,2015 LCS 欧洲夏季赛,/event/49.html,已结束,2015/05/29 — 2015/08/30
2015,2015 CS 北美挑战者夏季预选赛,/event/53.html,已结束,2015/05/27 — 2015/06/11
2015,2015 CS 欧洲挑战者夏季预选赛,/event/57.html,已结束,2015/05/27 — 2015/06/11
2015,2015 德玛西亚杯—北京,/event/126.html,已结束,2015/05/25 — 2015/07/12
2015,2015 LPL 夏季赛,/event/62.html,已结束,2015/05/22 — 2015/08/24
2015,2015 LMS 港澳台区夏季赛,/event/63.html,已结束,2015/05/20 — 2015/08/16
2015,2015 LCK 韩国夏季赛,/event/60.html,已结束,2015/05/20 — 2015/08/29
2015,2015年国际邀请赛预选赛,/event/92.html,已结束,2015/05/17 — 2015/06/01
2015,2015 LCK 夏季资格赛,/event/29.html,已结束,2015/05/15 — 2015/05/16
2015,2015年MDL国际精英邀请赛,/event/95.html,已结束,2015/05/08 — 2015/06/07
2015,2015 MSI 季中邀请赛,/event/33.html,已结束,2015/05/08 — 2015/05/10
2015,2015 LCS 北美夏季资格赛,/event/40.html,已结束,2015/04/27 — 2015/04/27
2015,2015 LCS 欧洲夏季资格赛,/event/48.html,已结束,2015/04/25 — 2015/04/26
2015,2015MLG职业联赛第2赛季,/event/94.html,已结束,2015/04/21 — 2015/06/08
2015,2015 LPL 夏季资格赛,/event/61.html,已结束,2015/04/14 — 2015/04/14
2015,2015WCA世界电子竞技大赛,/event/96.html,已结束,2015/04/13 — 2015/12/01
2015,2015ECL电竞冠军联赛春季赛,/event/93.html,已结束,2015/04/11 — 2015/06/14
2015,Dota 2加拿大联赛第5赛季,/event/99.html,已结束,2015/04/07 — 2015/05/22
2015,DL S3 华硕ROG梦幻联赛第3赛季,/event/97.html,已结束,2015/04/07 — 2015/06/16
2015,红牛战场Dota 2联赛,/event/100.html,已结束,2015/04/06 — 2015/05/11
2015,i-联赛第3赛季,/event/98.html,已结束,2015/03/31 — 2015/05/23
2015,SL12 群星联赛第12赛季,/event/104.html,已结束,2015/03/12 — 2015/04/26
2015,2015年 ESL One 法兰克福联赛,/event/103.html,已结束,2015/03/12 — 2015/06/21
2015,TS3巅峰联赛第3赛季,/event/91.html,已结束,2015/03/06 — 2015/05/18
2015,终极高手挑战赛,/event/934.html,已结束,2015/03/01 — 2015/03/05
2015,D2CL第5赛季,/event/101.html,已结束,2015/02/24 — 2015/05/11
2015,2015 CS 北美挑战者春季赛,/event/8.html,已结束,2015/02/18 — 2015/04/01
2015,2015 CS 欧洲挑战者春季赛,/event/9.html,已结束,2015/02/18 — 2015/04/01
2015,2015 MAS “群星云集”联赛,/event/107.html,已结束,2015/02/14 — 2015/03/22
2015,joinDOTA MLG职业联赛第1赛季,/event/105.html,已结束,2015/01/24 — 2015/04/17
2015,2015 LCS 北美春季赛,/event/4.html,已结束,2015/01/24 — 2015/04/05
2015,2015 LCS 欧洲春季赛,/event/7.html,已结束,2015/01/23 — 2015/04/04
2015,Dota之渊联赛第3赛季,/event/90.html,已结束,2015/01/22 — 2015/07/10
2015,2015 CS 北美挑战者春季预选赛,/event/52.html,已结束,2015/01/21 — 2015/02/05
2015,2015 CS 欧洲挑战者春季预选赛,/event/56.html,已结束,2015/01/21 — 2015/02/05
2015,2015 LPL 春季赛,/event/11.html,已结束,2015/01/16 — 2015/04/26
2015,2015 LMS 港澳台春季联赛,/event/12.html,已结束,2015/01/08 — 2015/04/10
2015,2015 LCK 韩国春季赛,/event/10.html,已结束,2015/01/07 — 2015/04/17
2015,2015 Dota 2亚洲邀请赛,/event/108.html,已结束,2015/01/06 — 2015/02/09
2016,斗鱼NGACUP第二赛季,/event/362.html,已结束,2016/12/26 — 2017/01/19
2016,2016无锡中韩电竞对抗赛,/event/345.html,已结束,2016/12/24 — 2016/12/25
2016,使命召唤OL冠军联赛 S1,/event/484.html,已结束,2016/12/24 — 2017/03/25
2016,2016 中韩电子竞技对抗赛,/event/343.html,已结束,2016/12/24 — 2016/12/25
2016,2016 中韩电子竞技对抗赛,/event/339.html,已结束,2016/12/24 — 2016/12/25
2016,2017年 KPL春季预选赛,/event/415.html,已结束,2016/12/23 — 2017/01/16
2016,2016 MASTERS传奇大师赛 中国区,/event/344.html,已结束,2016/12/22 — 2016/12/25
2016,深渊联赛第五赛季,/event/355.html,已结束,2016/12/20 — 2017/01/23
2016,守望先锋时空杯,/event/353.html,已结束,2016/12/20 — 2016/12/28
2016,MLG Vegas 2016,/event/385.html,已结束,2016/12/16 — 2016/12/19
2016,ChinaTop国家杯,/event/337.html,已结束,2016/12/16 — 2016/12/19
2016,CHINATOP 国家杯电竞大赛,/event/336.html,已结束,2016/12/16 — 2016/12/18
2016,IEM Gyeonggi 2016,/event/334.html,已结束,2016/12/16 — 2016/12/18
2016,ELEAGUE 联赛Major 预选赛,/event/335.html,已结束,2016/12/15 — 2016/12/18
2016,2016 IEM 京畿道站,/event/333.html,已结束,2016/12/14 — 2016/12/19
2016,2016ECL秋季赛,/event/338.html,已结束,2016/12/10 — 2017/01/05
2016,2016 WCA 全球总决赛,/event/323.html,已结束,2016/12/09 — 2016/12/11
2016,2016 ECS S2 赛季总决赛,/event/321.html,已结束,2016/12/09 — 2016/12/11
2016,2016全明星赛,/event/316.html,已结束,2016/12/08 — 2016/12/12
2016,OTS战队总动员,/event/320.html,已结束,2016/12/02 — 2017/01/14
2016,全民守望擂台,/event/359.html,已结束,2016/11/26 — 2017/01/08
2016,2016 DreamHack ZOWIE 冬季公开赛,/event/314.html,已结束,2016/11/24 — 2016/11/26
2016,Dreamhack Masters 拉斯维加斯 亚洲区预选赛,/event/318.html,已结束,2016/11/23 — 2016/12/04
2016,2016 IEM 奥克兰站,/event/311.html,已结束,2016/11/20 — 2016/11/21
2016,2016 IGL 年度总决赛,/event/313.html,已结束,2016/11/20 — 2016/11/27
2016,NEST2016全国电子竞技大赛,/event/298.html,已结束,2016/11/18 — 2016/11/20
2016,2016 IEM 奥克兰站,/event/312.html,已结束,2016/11/16 — 2016/11/20
2016,ESL One云顶联赛,/event/315.html,已结束,2016/11/15 — 2017/01/09
2016,斗鱼NGACUP第一赛季,/event/361.html,已结束,2016/11/14 — 2016/12/08
2016,2016 iBUYPOWER 大师赛,/event/301.html,已结束,2016/11/12 — 2016/11/13
2016,NA BEAT邀请赛,/event/304.html,已结束,2016/11/11 — 2016/11/15
2016,SL-i联赛S3赛季,/event/354.html,已结束,2016/11/10 — 2017/03/26
2016,2016 WESG 亚太地区总决赛,/event/308.html,已结束,2016/11/10 — 2016/11/14
2016,2016 ROG 亚洲大师赛,/event/306.html,已结束,2016/11/10 — 2016/11/14
2016,2016年韩国电竞协会杯,/event/303.html,已结束,2016/11/09 — 2016/11/19
2016,2016 北美 Minor预选赛,/event/310.html,已结束,2016/11/08 — 2016/11/09
2016,2016 PGL Minor 欧洲区预选赛,/event/305.html,已结束,2016/11/04 — 2016/11/06
2016,守望先锋世界杯,/event/319.html,已结束,2016/10/31 — 2016/11/07
2016,2016波士顿特锦赛,/event/300.html,已结束,2016/10/29 — 2016/12/11
2016,2016 PGL minor 亚洲区预选赛,/event/299.html,已结束,2016/10/28 — 2016/10/31
2016,2016 电子竞技世界杯 ESWC,/event/285.html,已结束,2016/10/27 — 2016/10/30
2016,ESL 职业联赛第四赛季 总决赛,/event/297.html,已结束,2016/10/26 — 2016/10/30
2016,NSL守望季前赛,/event/386.html,已结束,2016/10/25 — 2016/11/23
2016,ZOTAC 世界杯,/event/296.html,已结束,2016/10/24 — 2016/10/25
2016,LCL校际精英赛-长沙站,/event/295.html,已结束,2016/10/22 — 2016/12/10
2016,ELEAGUE 联赛第二赛季,/event/292.html,已结束,2016/10/22 — 2016/12/03
2016,2016 WCA 中国区职业预选赛 S3,/event/294.html,已结束,2016/10/21 — 2016/10/28
2016,EPICENTER 莫斯科大赛,/event/290.html,已结束,2016/10/17 — 2016/10/23
2016,2016 PGL Minor 中国区预选赛,/event/289.html,已结束,2016/10/14 — 2016/10/17
2016,2016 WCA 中外对抗赛（中英俄争霸）,/event/287.html,已结束,2016/10/13 — 2016/10/19
2016,TS6巅峰联赛,/event/288.html,已结束,2016/10/10 — 2016/11/20
2016,OGN Overwatch APEX - Season 1,/event/383.html,已结束,2016/10/07 — 2016/12/03
2016,2016 电子竞技世界冠军大赛,/event/284.html,已结束,2016/10/06 — 2016/10/09
2016,2016 WESG 欧洲总决赛,/event/283.html,已结束,2016/10/06 — 2016/10/09
2016,2016 WESG 亚太区中国总决赛,/event/281.html,已结束,2016/10/01 — 2016/10/04
2016,2016 ESL One New York,/event/282.html,已结束,2016/09/30 — 2016/10/02
2016,2016全球总决赛,/event/177.html,已结束,2016/09/29 — 2016/10/29
2016,南洋杯邮轮站,/event/279.html,已结束,2016/09/28 — 2016/10/17
2016,2016 极限之地 亚洲总决赛,/event/278.html,已结束,2016/09/22 — 2016/09/25
2016,2016 MDL秋季赛,/event/277.html,已结束,2016/09/19 — 2016/10/02
2016,2016明星主播对抗赛,/event/275.html,已结束,2016/09/18 — 2016/09/20
2016,2016年 KPL秋季赛,/event/414.html,已结束,2016/09/17 — 2016/12/18
2016,iBUYPOWER 2016秋季邀请赛,/event/276.html,已结束,2016/09/17 — 2016/09/19
2016,Mr. Cat 亚洲大师赛,/event/273.html,已结束,2016/09/16 — 2016/10/16
2016,DreamHack 布加勒斯特站 公开赛 2016,/event/271.html,已结束,2016/09/16 — 2016/09/18
2016,E联赛第二赛季北美区资格赛,/event/272.html,已结束,2016/09/14 — 2016/09/16
2016,ESL One 纽约2016 北美区预选赛,/event/269.html,已结束,2016/09/13 — 2016/09/28
2016,ECS第二赛季（北美区）,/event/274.html,已结束,2016/09/09 — 2016/11/16
2016,ECS 第二赛季（欧洲区）,/event/268.html,已结束,2016/09/09 — 2016/11/13
2016,《守望先锋》泛亚太超级锦标赛,/event/373.html,已结束,2016/09/08 — 2016/10/16
2016,2016 IGL 国际游戏联盟 CSGO,/event/260.html,已结束,2016/09/08 — 2016/09/17
2016,第二届上海DOTA2公开赛,/event/280.html,已结束,2016/09/07 — 2016/10/01
2016,E联赛第二赛季欧洲区资格赛,/event/266.html,已结束,2016/09/07 — 2016/09/09
2016,莫斯科震中杯：独联体地区最终预选赛,/event/270.html,已结束,2016/09/05 — 2016/09/20
2016,ESL One 纽约2016 欧洲区预选赛,/event/263.html,已结束,2016/09/04 — 2016/09/05
2016,2016 中国电子竞技大会,/event/261.html,已结束,2016/09/03 — 2016/09/05
2016,莫斯科震中杯：欧洲区最终预选赛,/event/264.html,已结束,2016/08/28 — 2016/09/15
2016,2016 S6 世界总决赛LPL预选赛,/event/250.html,已结束,2016/08/26 — 2016/08/28
2016,ESL职业联赛第四赛季,/event/258.html,已结束,2016/08/18 — 2016/10/30
2016,2017 LPL 春季升降级赛,/event/469.html,已结束,2016/08/11 — 2017/08/13
2016,ESEA S22全球挑战赛,/event/257.html,已结束,2016/08/06 — 2016/08/31
2016,2016 SN Nova Minor,/event/255.html,已结束,2016/08/06 — 2016/08/12
2016,2016 DOTA2国际邀请赛,/event/251.html,已结束,2016/08/02 — 2016/08/14
2016,E-Sports Festival CS:GO Tournament,/event/254.html,已结束,2016/08/02 — 2016/08/04
2016,SL-i联赛DOTA2国际邀请赛S2,/event/247.html,已结束,2016/07/22 — 2016/07/25
2016,VPGAME职业邀请赛第二赛季,/event/249.html,已结束,2016/07/20 — 2016/08/01
2016,第二届SL-i联赛CS:GO群星联赛,/event/246.html,已结束,2016/07/19 — 2016/09/12
2016,iBUYPOWER 夏季邀请赛 2016,/event/245.html,已结束,2016/07/17 — 2016/07/18
2016,DreamHack 西班牙 小型比赛 2016,/event/243.html,已结束,2016/07/15 — 2016/07/16
2016,2016ECL春季赛,/event/241.html,已结束,2016/07/09 — 2016/07/10
2016,南洋杯第二赛季总决赛,/event/240.html,已结束,2016/07/06 — 2016/07/11
2016,ESL One Cologne 2016,/event/239.html,已结束,2016/07/05 — 2016/07/10
2016,守望先锋黄金守望锦标赛上海站,/event/388.html,已结束,2016/07/04 — 2016/07/26
2016,B5 CS：GO精英赛 第二届,/event/244.html,已结束,2016/07/02 — 2016/07/18
2016,2016NEA北京电子竞技公开赛,/event/238.html,已结束,2016/07/01 — 2016/07/04
2016,2016 NEA 北京电子竞技公开赛,/event/234.html,已结束,2016/07/01 — 2016/07/03
2016,2016年球球大作战全球总决赛（BGF）,/event/480.html,已结束,2016/06/30 — 2016/12/31
2016,2016德玛西亚杯—苏州武汉,/event/230.html,已结束,2016/06/29 — 2016/11/14
2016,TI6中国区预选赛,/event/237.html,已结束,2016/06/25 — 2016/06/30
2016,2016 ECS S1 赛季总决赛,/event/233.html,已结束,2016/06/24 — 2016/06/26
2016,2016 DreamHack 夏季赛,/event/231.html,已结束,2016/06/18 — 2016/06/21
2016,南洋杯第二赛季中国区预选赛,/event/229.html,已结束,2016/06/17 — 2016/06/27
2016,2016 WCA CS:GO 第二赛季,/event/222.html,已结束,2016/06/14 — 2016/07/14
2016,2016 WCA S2赛季,/event/228.html,已结束,2016/06/13 — 2016/08/30
2016,2016 LMS 港澳台夏季联赛,/event/221.html,已结束,2016/06/09 — 2016/08/30
2016,ESL One Cologne 2016 预选赛,/event/226.html,已结束,2016/06/09 — 2016/06/13
2016,2016 CSGO 好汉杯 第二届,/event/225.html,已结束,2016/06/09 — 2016/07/25
2016,MixBOT黄金职业联赛,/event/248.html,已结束,2016/06/08 — 2016/08/30
2016,2016 D-FIRE职业联赛,/event/235.html,已结束,2016/06/06 — 2016/07/21
2016,2016 LCS 北美夏季赛,/event/217.html,已结束,2016/06/03 — 2016/08/29
2016,DOTA2马尼拉特锦赛,/event/227.html,已结束,2016/06/03 — 2016/06/12
2016,2016 LCS 欧洲夏季赛,/event/216.html,已结束,2016/06/02 — 2016/08/29
2016,PGL2016传奇大师赛,/event/220.html,已结束,2016/05/27 — 2016/07/24
2016,2016 LPL 夏季赛,/event/218.html,已结束,2016/05/26 — 2016/08/28
2016,2016 LCK 韩国夏季赛,/event/215.html,已结束,2016/05/25 — 2016/08/29
2016,2016 CSGO ELEAGUE 第一赛季,/event/219.html,已结束,2016/05/24 — 2016/07/30
2016,2016 SN 顶级联赛 第一赛季,/event/196.html,已结束,2016/05/20 — 2016/05/28
2016,2016 CSGO SL i-league 邀请赛,/event/213.html,已结束,2016/05/19 — 2016/05/22
2016,中国DOTA2职业 DPL联赛,/event/212.html,已结束,2016/05/18 — 2017/01/04
2016,2016 极限之地 亚洲公开赛,/event/236.html,已结束,2016/05/16 — 2016/09/25
2016,SL-i联赛DOTA2 S2赛季,/event/211.html,已结束,2016/05/16 — 2016/05/26
2016,2016 CSGO 欧洲MInor冠军赛,/event/210.html,已结束,2016/05/14 — 2016/06/17
2016,2016 PGL 传奇大师赛夏季赛,/event/214.html,已结束,2016/05/14 — 2016/07/24
2016,ESL 职业联赛第三赛季线下决赛,/event/209.html,已结束,2016/05/11 — 2016/05/16
2016,2016 CS:GO IGL国际游戏联盟,/event/232.html,已结束,2016/05/11 — 2016/06/27
2016,2016 CSGO H-CUP,/event/208.html,已结束,2016/05/10 — 2016/06/10
2016,TS5巅峰联赛,/event/204.html,已结束,2016/05/08 — 2016/08/30
2016,2016 DreamHack 奥斯汀站,/event/203.html,已结束,2016/05/06 — 2016/05/08
2016,2016 PGL Minor 亚洲地区预选赛,/event/202.html,已结束,2016/05/05 — 2016/05/07
2016,2016 MSI 季中冠军赛,/event/178.html,已结束,2016/05/04 — 2016/05/15
2016,DOTA2马尼拉特锦赛预选赛,/event/201.html,已结束,2016/04/28 — 2016/06/03
2016,2016 CEVO 第9赛季总决赛,/event/200.html,已结束,2016/04/28 — 2016/05/01
2016,2016 PGL 传奇大师赛春季赛,/event/199.html,已结束,2016/04/23 — 2016/04/24
2016,2016 LPL 夏季赛资格赛,/event/346.html,已结束,2016/04/14 — 2016/04/17
2016,2016 DH 马尔默站大师赛,/event/191.html,已结束,2016/04/12 — 2016/04/17
